Município;ICD10 Chapter I;ICD10 Chapter II;ICD10 Chapter III;ICD10 Chapter IV;ICD10 Chapter V;ICD10 Chapter VI;ICD10 Chapter VII;ICD10 Chapter VIII;ICD10 Chapter IX;ICD10 Chapter X;ICD10 Chapter XI;ICD10 Chapter XII;ICD10 Chapter XIII;ICD10 Chapter XIV;ICD10 Chapter XV;ICD10 Chapter XVI;ICD10 Chapter XVII;ICD10 Chapter XVIII;ICD10 Chapter XX;Total;cod_municipio
330615 Varre-Sai;2.0;16.0;0.0;3.0;0.0;1.0;0.0;0.0;23.0;7.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;10.0;5.0;72.0;330615
330620 Vassouras;10.0;47.0;0.0;19.0;1.0;5.0;0.0;0.0;105.0;39.0;17.0;0.0;2.0;12.0;0.0;4.0;0.0;11.0;32.0;304.0;330620
330630 Volta Redonda;120.0;367.0;12.0;93.0;25.0;64.0;0.0;2.0;572.0;246.0;135.0;12.0;23.0;109.0;1.0;20.0;10.0;103.0;136.0;2050.0;330630
330000 Município ignorado - RJ;67.0;20.0;7.0;25.0;8.0;8.0;0.0;0.0;187.0;114.0;40.0;5.0;2.0;8.0;0.0;5.0;3.0;233.0;495.0;1227.0;330000
350010 Adamantina;15.0;53.0;1.0;25.0;1.0;7.0;0.0;0.0;76.0;43.0;21.0;1.0;1.0;7.0;0.0;3.0;3.0;33.0;17.0;307.0;350010
350020 Adolfo;0.0;6.0;0.0;2.0;1.0;1.0;0.0;0.0;11.0;7.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;5.0;43.0;350020
350030 Aguaí;11.0;37.0;0.0;13.0;2.0;3.0;0.0;0.0;71.0;44.0;19.0;1.0;0.0;10.0;0.0;3.0;2.0;58.0;24.0;298.0;350030
350040 Águas da Prata;2.0;8.0;1.0;3.0;1.0;4.0;0.0;0.0;18.0;10.0;5.0;0.0;1.0;2.0;0.0;0.0;0.0;9.0;2.0;66.0;350040
350050 Águas de Lindóia;6.0;29.0;1.0;25.0;2.0;8.0;0.0;0.0;50.0;16.0;8.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;6.0;156.0;350050
350055 Águas de Santa Bárbara;3.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;16.0;4.0;41.0;350055
350060 Águas de Săo Pedro;0.0;6.0;0.0;1.0;0.0;2.0;0.0;0.0;8.0;4.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;2.0;31.0;350060
350070 Agudos;6.0;43.0;3.0;13.0;2.0;9.0;0.0;0.0;72.0;34.0;11.0;0.0;4.0;13.0;0.0;5.0;1.0;30.0;18.0;264.0;350070
350075 Alambari;0.0;5.0;0.0;3.0;0.0;2.0;0.0;0.0;11.0;7.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;1.0;34.0;350075
350080 Alfredo Marcondes;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;8.0;5.0;2.0;1.0;0.0;4.0;0.0;1.0;1.0;3.0;2.0;34.0;350080
350090 Altair;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;3.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;23.0;350090
350100 Altinópolis;3.0;26.0;1.0;3.0;1.0;3.0;0.0;0.0;38.0;16.0;7.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;15.0;117.0;350100
350110 Alto Alegre;1.0;3.0;0.0;2.0;0.0;1.0;0.0;0.0;7.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0;32.0;350110
350115 Alumínio;3.0;16.0;1.0;5.0;1.0;2.0;0.0;0.0;20.0;13.0;3.0;1.0;0.0;1.0;1.0;1.0;2.0;9.0;10.0;89.0;350115
350120 Álvares Florence;2.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;25.0;350120
350130 Álvares Machado;2.0;26.0;0.0;9.0;2.0;5.0;0.0;0.0;47.0;16.0;11.0;3.0;0.0;6.0;0.0;0.0;2.0;10.0;15.0;154.0;350130
350140 Álvaro de Carvalho;1.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;10.0;6.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;31.0;350140
350150 Alvinlândia;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;350150
350160 Americana;47.0;252.0;3.0;65.0;19.0;40.0;0.0;0.0;283.0;186.0;77.0;5.0;5.0;70.0;1.0;19.0;12.0;216.0;82.0;1382.0;350160
350170 Américo Brasiliense;6.0;25.0;0.0;11.0;0.0;4.0;0.0;0.0;67.0;17.0;18.0;0.0;2.0;7.0;0.0;3.0;1.0;5.0;24.0;190.0;350170
350180 Américo de Campos;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;15.0;8.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;43.0;350180
350190 Amparo;21.0;89.0;2.0;35.0;4.0;19.0;0.0;1.0;133.0;86.0;33.0;4.0;3.0;25.0;1.0;1.0;3.0;29.0;48.0;537.0;350190
350200 Analândia;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;5.0;7.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;5.0;25.0;350200
350210 Andradina;25.0;80.0;4.0;36.0;7.0;10.0;0.0;0.0;132.0;78.0;37.0;1.0;2.0;10.0;0.0;3.0;2.0;4.0;34.0;465.0;350210
350220 Angatuba;4.0;27.0;0.0;7.0;1.0;4.0;0.0;0.0;35.0;19.0;14.0;0.0;1.0;3.0;0.0;3.0;0.0;37.0;13.0;168.0;350220
350230 Anhembi;2.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;2.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;31.0;350230
350240 Anhumas;1.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;12.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;31.0;350240
350250 Aparecida;12.0;47.0;4.0;17.0;2.0;9.0;0.0;0.0;74.0;38.0;10.0;3.0;1.0;8.0;0.0;4.0;1.0;34.0;24.0;288.0;350250
350260 Aparecida d'Oeste;2.0;6.0;0.0;3.0;0.0;0.0;0.0;0.0;15.0;6.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;41.0;350260
350270 Apiaí;1.0;22.0;2.0;9.0;2.0;1.0;0.0;0.0;73.0;28.0;8.0;0.0;0.0;5.0;3.0;1.0;1.0;5.0;8.0;169.0;350270
350275 Araçariguama;4.0;20.0;0.0;13.0;0.0;3.0;0.0;0.0;18.0;8.0;5.0;0.0;0.0;5.0;0.0;2.0;1.0;10.0;14.0;103.0;350275
350280 Araçatuba;66.0;285.0;8.0;52.0;13.0;26.0;0.0;0.0;332.0;169.0;86.0;4.0;5.0;40.0;0.0;11.0;8.0;276.0;130.0;1511.0;350280
350290 Araçoiaba da Serra;8.0;38.0;1.0;14.0;0.0;6.0;0.0;0.0;43.0;25.0;7.0;0.0;0.0;6.0;1.0;4.0;0.0;55.0;18.0;226.0;350290
350300 Aramina;1.0;8.0;0.0;3.0;0.0;1.0;0.0;0.0;13.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;1.0;39.0;350300
350310 Arandu;0.0;8.0;1.0;2.0;0.0;0.0;0.0;0.0;7.0;4.0;4.0;0.0;0.0;3.0;0.0;1.0;0.0;14.0;3.0;47.0;350310
350315 Arapeí;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;3.0;1.0;20.0;350315
350320 Araraquara;69.0;318.0;11.0;79.0;13.0;77.0;0.0;1.0;485.0;282.0;92.0;11.0;7.0;68.0;3.0;23.0;7.0;42.0;104.0;1692.0;350320
350330 Araras;33.0;170.0;3.0;26.0;4.0;20.0;0.0;0.0;185.0;124.0;69.0;4.0;3.0;52.0;1.0;8.0;5.0;175.0;51.0;933.0;350330
350335 Arco-Íris;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;16.0;350335
350340 Arealva;8.0;12.0;1.0;4.0;0.0;2.0;0.0;0.0;22.0;8.0;6.0;1.0;0.0;4.0;0.0;0.0;1.0;4.0;2.0;75.0;350340
350350 Areias;0.0;4.0;0.0;4.0;0.0;2.0;0.0;0.0;8.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;2.0;37.0;350350
350360 Areiópolis;0.0;7.0;1.0;5.0;1.0;3.0;0.0;0.0;19.0;11.0;9.0;1.0;0.0;2.0;0.0;1.0;2.0;3.0;4.0;69.0;350360
350370 Ariranha;1.0;13.0;0.0;4.0;0.0;3.0;0.0;0.0;27.0;4.0;3.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;13.0;78.0;350370
350380 Artur Nogueira;8.0;32.0;1.0;7.0;0.0;6.0;0.0;0.0;81.0;38.0;15.0;1.0;1.0;7.0;0.0;6.0;3.0;33.0;27.0;266.0;350380
350390 Arujá;18.0;86.0;0.0;28.0;3.0;5.0;0.0;0.0;170.0;71.0;26.0;1.0;0.0;15.0;1.0;8.0;0.0;11.0;44.0;487.0;350390
350395 Aspásia;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;13.0;350395
350400 Assis;35.0;115.0;4.0;43.0;0.0;9.0;0.0;0.0;148.0;98.0;40.0;2.0;1.0;23.0;0.0;7.0;4.0;173.0;43.0;745.0;350400
350410 Atibaia;20.0;193.0;4.0;50.0;2.0;42.0;0.0;0.0;306.0;136.0;76.0;3.0;1.0;40.0;1.0;21.0;9.0;18.0;87.0;1009.0;350410
350420 Auriflama;8.0;19.0;1.0;4.0;1.0;4.0;0.0;0.0;35.0;20.0;7.0;0.0;0.0;4.0;0.0;2.0;0.0;13.0;2.0;120.0;350420
350430 Avaí;1.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;26.0;350430
350440 Avanhandava;1.0;13.0;1.0;4.0;0.0;1.0;0.0;0.0;16.0;13.0;6.0;0.0;1.0;4.0;0.0;2.0;1.0;9.0;6.0;78.0;350440
350450 Avaré;23.0;102.0;3.0;39.0;6.0;21.0;0.0;0.0;138.0;54.0;35.0;1.0;1.0;25.0;0.0;7.0;8.0;120.0;42.0;625.0;350450
350460 Bady Bassitt;5.0;29.0;0.0;2.0;3.0;1.0;0.0;0.0;33.0;24.0;4.0;0.0;2.0;10.0;0.0;0.0;0.0;6.0;6.0;125.0;350460
350470 Balbinos;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;11.0;350470
350480 Bálsamo;7.0;12.0;0.0;2.0;0.0;2.0;0.0;0.0;21.0;14.0;3.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;6.0;71.0;350480
350490 Bananal;3.0;15.0;0.0;4.0;0.0;0.0;0.0;0.0;23.0;8.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;11.0;5.0;76.0;350490
350500 Barăo de Antonina;2.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;1.0;25.0;350500
350510 Barbosa;3.0;5.0;2.0;3.0;0.0;2.0;0.0;0.0;16.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;1.0;48.0;350510
350520 Bariri;11.0;42.0;2.0;13.0;0.0;0.0;0.0;1.0;87.0;60.0;17.0;1.0;0.0;9.0;0.0;2.0;2.0;4.0;17.0;268.0;350520
350530 Barra Bonita;10.0;58.0;0.0;24.0;1.0;13.0;0.0;0.0;71.0;35.0;15.0;0.0;1.0;9.0;0.0;2.0;3.0;30.0;18.0;290.0;350530
350535 Barra do Chapéu;0.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;9.0;3.0;2.0;0.0;0.0;3.0;0.0;2.0;0.0;2.0;2.0;30.0;350535
350540 Barra do Turvo;1.0;4.0;0.0;6.0;0.0;2.0;0.0;0.0;6.0;7.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;7.0;37.0;350540
350550 Barretos;55.0;177.0;2.0;40.0;4.0;25.0;0.0;0.0;289.0;213.0;53.0;4.0;2.0;52.0;0.0;9.0;2.0;40.0;62.0;1029.0;350550
350560 Barrinha;9.0;25.0;0.0;12.0;2.0;3.0;0.0;0.0;31.0;30.0;8.0;1.0;0.0;5.0;0.0;5.0;4.0;8.0;19.0;162.0;350560
350570 Barueri;92.0;343.0;7.0;90.0;14.0;43.0;0.0;0.0;586.0;212.0;99.0;6.0;18.0;50.0;1.0;46.0;18.0;40.0;154.0;1819.0;350570
350580 Bastos;2.0;26.0;2.0;8.0;0.0;1.0;0.0;0.0;41.0;11.0;9.0;0.0;1.0;2.0;0.0;1.0;1.0;10.0;12.0;127.0;350580
350590 Batatais;18.0;66.0;3.0;22.0;3.0;11.0;0.0;0.0;115.0;70.0;29.0;0.0;0.0;17.0;1.0;4.0;3.0;33.0;28.0;423.0;350590
350600 Bauru;127.0;531.0;15.0;132.0;23.0;136.0;0.0;0.0;869.0;336.0;137.0;14.0;14.0;91.0;2.0;28.0;32.0;23.0;162.0;2672.0;350600
350610 Bebedouro;44.0;91.0;1.0;50.0;1.0;12.0;0.0;0.0;126.0;89.0;25.0;2.0;3.0;31.0;0.0;8.0;4.0;93.0;42.0;622.0;350610
350620 Bento de Abreu;1.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;3.0;24.0;350620
350630 Bernardino de Campos;1.0;24.0;3.0;4.0;0.0;3.0;0.0;0.0;29.0;5.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;14.0;14.0;104.0;350630
350635 Bertioga;9.0;35.0;1.0;14.0;1.0;7.0;0.0;0.0;118.0;26.0;13.0;0.0;3.0;13.0;1.0;6.0;3.0;6.0;40.0;296.0;350635
350640 Bilac;3.0;8.0;0.0;3.0;1.0;1.0;0.0;0.0;15.0;9.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;10.0;4.0;60.0;350640
350650 Birigui;26.0;113.0;6.0;28.0;6.0;21.0;0.0;0.0;145.0;116.0;31.0;3.0;1.0;32.0;0.0;9.0;8.0;170.0;53.0;768.0;350650
350660 Biritiba-Mirim;4.0;33.0;2.0;8.0;0.0;1.0;0.0;0.0;65.0;25.0;11.0;0.0;1.0;9.0;0.0;6.0;5.0;17.0;12.0;199.0;350660
350670 Boa Esperança do Sul;0.0;23.0;0.0;4.0;2.0;1.0;0.0;0.0;24.0;19.0;5.0;3.0;0.0;3.0;0.0;4.0;1.0;13.0;5.0;107.0;350670
350680 Bocaina;2.0;12.0;0.0;2.0;0.0;2.0;0.0;0.0;12.0;13.0;5.0;0.0;0.0;4.0;0.0;0.0;0.0;18.0;5.0;75.0;350680
350690 Bofete;2.0;13.0;0.0;4.0;0.0;3.0;0.0;0.0;25.0;9.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;71.0;350690
350700 Boituva;8.0;40.0;0.0;23.0;1.0;5.0;0.0;0.0;101.0;45.0;20.0;0.0;0.0;6.0;0.0;5.0;3.0;34.0;22.0;313.0;350700
350710 Bom Jesus dos Perdơes;4.0;23.0;2.0;6.0;0.0;2.0;0.0;0.0;40.0;23.0;7.0;0.0;0.0;0.0;0.0;3.0;2.0;3.0;14.0;129.0;350710
350715 Bom Sucesso de Itararé;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;4.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;20.0;350715
350720 Borá;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;8.0;350720
350730 Boracéia;3.0;5.0;0.0;3.0;0.0;2.0;0.0;0.0;11.0;13.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;45.0;350730
350740 Borborema;1.0;16.0;1.0;5.0;1.0;1.0;0.0;0.0;40.0;19.0;12.0;1.0;1.0;9.0;0.0;0.0;0.0;0.0;14.0;121.0;350740
350745 Borebi;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;11.0;350745
350750 Botucatu;52.0;195.0;4.0;39.0;10.0;38.0;0.0;0.0;304.0;134.0;65.0;8.0;6.0;26.0;1.0;13.0;7.0;23.0;84.0;1009.0;350750
350760 Bragança Paulista;23.0;268.0;5.0;42.0;0.0;24.0;0.0;1.0;346.0;172.0;63.0;3.0;2.0;55.0;0.0;12.0;13.0;21.0;88.0;1138.0;350760
350770 Braúna;3.0;11.0;0.0;3.0;0.0;1.0;0.0;0.0;7.0;5.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;3.0;47.0;350770
350775 Brejo Alegre;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;3.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;2.0;21.0;350775
350780 Brodowski;8.0;33.0;1.0;8.0;0.0;5.0;0.0;0.0;49.0;13.0;9.0;1.0;1.0;6.0;1.0;5.0;1.0;2.0;10.0;153.0;350780
350790 Brotas;4.0;38.0;1.0;12.0;0.0;2.0;0.0;0.0;45.0;30.0;9.0;0.0;0.0;6.0;0.0;8.0;0.0;13.0;12.0;180.0;350790
350800 Buri;2.0;19.0;0.0;10.0;3.0;3.0;0.0;0.0;42.0;25.0;6.0;0.0;1.0;6.0;0.0;3.0;0.0;1.0;14.0;135.0;350800
350810 Buritama;4.0;16.0;1.0;7.0;2.0;2.0;0.0;0.0;42.0;11.0;13.0;1.0;2.0;3.0;0.0;1.0;1.0;10.0;10.0;126.0;350810
350820 Buritizal;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;9.0;2.0;0.0;0.0;2.0;0.0;0.0;3.0;6.0;4.0;36.0;350820
350830 Cabrália Paulista;0.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;3.0;1.0;25.0;350830
350840 Cabreúva;11.0;47.0;2.0;6.0;0.0;8.0;0.0;0.0;69.0;34.0;13.0;1.0;1.0;4.0;1.0;10.0;2.0;5.0;20.0;234.0;350840
350850 Caçapava;34.0;89.0;3.0;34.0;4.0;12.0;0.0;0.0;148.0;77.0;39.0;4.0;4.0;35.0;1.0;7.0;3.0;52.0;49.0;595.0;350850
350860 Cachoeira Paulista;9.0;38.0;0.0;17.0;1.0;5.0;0.0;0.0;52.0;36.0;14.0;0.0;0.0;26.0;1.0;3.0;2.0;20.0;18.0;242.0;350860
350870 Caconde;2.0;15.0;0.0;9.0;1.0;5.0;0.0;0.0;51.0;20.0;1.0;0.0;1.0;9.0;0.0;1.0;0.0;14.0;6.0;135.0;350870
350880 Cafelândia;4.0;26.0;0.0;2.0;0.0;2.0;0.0;0.0;36.0;30.0;7.0;1.0;2.0;5.0;0.0;0.0;0.0;33.0;7.0;155.0;350880
350890 Caiabu;0.0;5.0;1.0;3.0;1.0;1.0;0.0;0.0;9.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;33.0;350890
350900 Caieiras;11.0;95.0;4.0;18.0;1.0;16.0;0.0;0.0;175.0;60.0;31.0;2.0;2.0;18.0;0.0;11.0;5.0;5.0;47.0;501.0;350900
350910 Caiuá;1.0;6.0;1.0;2.0;2.0;1.0;0.0;0.0;8.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;6.0;39.0;350910
350920 Cajamar;11.0;66.0;2.0;23.0;4.0;5.0;0.0;0.0;139.0;49.0;30.0;0.0;1.0;21.0;0.0;6.0;6.0;9.0;34.0;406.0;350920
350925 Cajati;7.0;37.0;1.0;8.0;1.0;5.0;0.0;0.0;48.0;19.0;8.0;0.0;0.0;7.0;1.0;8.0;3.0;20.0;7.0;180.0;350925
350930 Cajobi;1.0;13.0;1.0;6.0;2.0;3.0;0.0;0.0;27.0;14.0;3.0;1.0;2.0;2.0;0.0;1.0;0.0;3.0;3.0;82.0;350930
350940 Cajuru;8.0;26.0;1.0;8.0;4.0;9.0;0.0;0.0;38.0;28.0;12.0;0.0;0.0;6.0;1.0;2.0;1.0;9.0;15.0;168.0;350940
350945 Campina do Monte Alegre;1.0;7.0;0.0;2.0;0.0;3.0;0.0;0.0;13.0;5.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;5.0;43.0;350945
350950 Campinas;290.0;1332.0;21.0;249.0;21.0;292.0;0.0;0.0;1977.0;1088.0;351.0;35.0;51.0;275.0;6.0;67.0;59.0;62.0;584.0;6760.0;350950
350960 Campo Limpo Paulista;13.0;91.0;3.0;13.0;1.0;14.0;0.0;0.0;153.0;65.0;37.0;0.0;0.0;17.0;2.0;5.0;9.0;3.0;44.0;470.0;350960
350970 Campos do Jordăo;10.0;57.0;4.0;16.0;2.0;4.0;0.0;0.0;90.0;52.0;21.0;0.0;1.0;19.0;0.0;6.0;6.0;46.0;24.0;358.0;350970
350980 Campos Novos Paulista;1.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;9.0;12.0;5.0;0.0;0.0;3.0;0.0;1.0;0.0;5.0;1.0;43.0;350980
350990 Cananéia;7.0;12.0;0.0;8.0;0.0;1.0;0.0;0.0;25.0;12.0;5.0;2.0;0.0;0.0;0.0;3.0;0.0;15.0;8.0;98.0;350990
350995 Canas;1.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;7.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;1.0;29.0;350995
351000 Cândido Mota;5.0;26.0;1.0;13.0;1.0;4.0;0.0;0.0;46.0;42.0;14.0;0.0;2.0;15.0;0.0;1.0;0.0;47.0;8.0;225.0;351000
351010 Cândido Rodrigues;2.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;10.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;2.0;29.0;351010
351015 Canitar;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;7.0;3.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;5.0;1.0;28.0;351015
351020 Capăo Bonito;11.0;47.0;4.0;20.0;4.0;6.0;0.0;0.0;119.0;50.0;18.0;1.0;1.0;7.0;0.0;3.0;2.0;12.0;28.0;333.0;351020
351030 Capela do Alto;7.0;21.0;0.0;13.0;0.0;2.0;0.0;0.0;22.0;14.0;7.0;0.0;1.0;4.0;0.0;5.0;0.0;20.0;11.0;127.0;351030
351040 Capivari;16.0;55.0;2.0;14.0;2.0;9.0;0.0;0.0;71.0;47.0;23.0;3.0;1.0;16.0;0.0;1.0;4.0;37.0;25.0;326.0;351040
351050 Caraguatatuba;38.0;141.0;3.0;34.0;5.0;10.0;0.0;0.0;144.0;90.0;46.0;4.0;2.0;42.0;2.0;11.0;4.0;129.0;93.0;798.0;351050
351060 Carapicuíba;98.0;336.0;8.0;80.0;16.0;35.0;0.0;1.0;644.0;220.0;132.0;8.0;8.0;41.0;2.0;53.0;23.0;24.0;183.0;1912.0;351060
351070 Cardoso;5.0;16.0;0.0;3.0;1.0;2.0;0.0;0.0;29.0;10.0;5.0;1.0;0.0;6.0;0.0;0.0;1.0;24.0;5.0;108.0;351070
351080 Casa Branca;7.0;36.0;1.0;15.0;3.0;6.0;0.0;0.0;97.0;44.0;22.0;0.0;1.0;10.0;2.0;3.0;1.0;23.0;16.0;287.0;351080
351090 Cássia dos Coqueiros;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;19.0;351090
351100 Castilho;1.0;22.0;0.0;20.0;3.0;2.0;0.0;0.0;35.0;16.0;9.0;1.0;1.0;7.0;0.0;0.0;1.0;9.0;7.0;134.0;351100
351110 Catanduva;42.0;184.0;3.0;38.0;7.0;38.0;0.0;1.0;230.0;155.0;67.0;16.0;5.0;68.0;0.0;6.0;6.0;121.0;82.0;1069.0;351110
351120 Catiguá;2.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;14.0;9.0;1.0;2.0;0.0;2.0;1.0;1.0;1.0;3.0;12.0;55.0;351120
351130 Cedral;6.0;10.0;0.0;1.0;0.0;4.0;0.0;0.0;24.0;12.0;4.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;8.0;74.0;351130
351140 Cerqueira César;4.0;21.0;2.0;8.0;2.0;3.0;0.0;0.0;28.0;14.0;6.0;0.0;0.0;3.0;0.0;1.0;0.0;43.0;8.0;143.0;351140
351150 Cerquilho;11.0;53.0;2.0;18.0;1.0;4.0;0.0;0.0;67.0;45.0;15.0;0.0;2.0;6.0;0.0;4.0;1.0;18.0;18.0;265.0;351150
351160 Cesário Lange;2.0;11.0;0.0;8.0;0.0;2.0;0.0;0.0;47.0;8.0;4.0;0.0;0.0;1.0;0.0;5.0;1.0;22.0;8.0;119.0;351160
351170 Charqueada;4.0;20.0;0.0;5.0;1.0;6.0;0.0;0.0;25.0;13.0;5.0;0.0;0.0;2.0;0.0;2.0;1.0;12.0;8.0;104.0;351170
355720 Chavantes;2.0;14.0;0.0;14.0;0.0;1.0;0.0;0.0;31.0;15.0;7.0;1.0;0.0;2.0;0.0;1.0;1.0;22.0;9.0;120.0;355720
351190 Clementina;0.0;6.0;0.0;2.0;2.0;0.0;0.0;0.0;17.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;7.0;48.0;351190
351200 Colina;6.0;20.0;0.0;5.0;0.0;3.0;0.0;0.0;49.0;21.0;8.0;2.0;0.0;9.0;0.0;1.0;1.0;11.0;9.0;145.0;351200
351210 Colômbia;4.0;9.0;0.0;2.0;0.0;0.0;0.0;0.0;19.0;11.0;7.0;0.0;0.0;1.0;0.0;1.0;1.0;6.0;5.0;66.0;351210
351220 Conchal;12.0;31.0;4.0;18.0;1.0;4.0;0.0;0.0;36.0;21.0;9.0;0.0;0.0;7.0;0.0;3.0;3.0;30.0;9.0;188.0;351220
351230 Conchas;8.0;33.0;1.0;8.0;2.0;3.0;0.0;0.0;53.0;24.0;6.0;2.0;0.0;12.0;1.0;1.0;1.0;4.0;10.0;169.0;351230
351240 Cordeirópolis;7.0;27.0;2.0;9.0;0.0;2.0;0.0;0.0;52.0;20.0;18.0;0.0;0.0;4.0;0.0;1.0;3.0;4.0;8.0;157.0;351240
351250 Coroados;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;30.0;351250
351260 Coronel Macedo;3.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;2.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;3.0;4.0;31.0;351260
351270 Corumbataí;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;6.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;22.0;351270
