Município;ICD10 Chapter I;ICD10 Chapter II;ICD10 Chapter III;ICD10 Chapter IV;ICD10 Chapter V;ICD10 Chapter VI;ICD10 Chapter VII;ICD10 Chapter VIII;ICD10 Chapter IX;ICD10 Chapter X;ICD10 Chapter XI;ICD10 Chapter XII;ICD10 Chapter XIII;ICD10 Chapter XIV;ICD10 Chapter XV;ICD10 Chapter XVI;ICD10 Chapter XVII;ICD10 Chapter XVIII;ICD10 Chapter XX;Total;cod_municipio
313840 Leopoldina;16.0;46.0;4.0;39.0;0.0;12.0;0.0;0.0;124.0;59.0;15.0;3.0;3.0;9.0;0.0;3.0;2.0;19.0;30.0;384.0;313840
313850 Liberdade;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;13.0;313850
313860 Lima Duarte;2.0;16.0;0.0;12.0;3.0;5.0;0.0;0.0;42.0;24.0;10.0;0.0;2.0;4.0;0.0;0.0;1.0;22.0;7.0;150.0;313860
313862 Limeira do Oeste;2.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;28.0;313862
313865 Lontra;3.0;12.0;0.0;2.0;1.0;0.0;0.0;0.0;16.0;2.0;8.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0;50.0;313865
313867 Luisburgo;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;4.0;28.0;313867
313868 Luislândia;2.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;3.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;24.0;313868
313870 Luminárias;1.0;4.0;0.0;4.0;0.0;2.0;0.0;0.0;9.0;7.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;35.0;313870
313880 Luz;10.0;20.0;2.0;9.0;6.0;7.0;0.0;0.0;36.0;12.0;4.0;0.0;0.0;5.0;0.0;4.0;0.0;7.0;6.0;128.0;313880
313890 Machacalis;1.0;7.0;1.0;2.0;2.0;1.0;0.0;0.0;15.0;8.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;2.0;47.0;313890
313900 Machado;7.0;37.0;2.0;12.0;7.0;5.0;0.0;0.0;67.0;19.0;21.0;2.0;0.0;4.0;1.0;5.0;3.0;12.0;20.0;224.0;313900
313910 Madre de Deus de Minas;1.0;3.0;0.0;5.0;0.0;3.0;0.0;0.0;15.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;38.0;313910
313920 Malacacheta;6.0;10.0;2.0;13.0;4.0;5.0;0.0;0.0;38.0;3.0;9.0;2.0;2.0;2.0;1.0;2.0;3.0;28.0;8.0;138.0;313920
313925 Mamonas;1.0;3.0;0.0;0.0;1.0;3.0;0.0;0.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;5.0;31.0;313925
313930 Manga;7.0;4.0;1.0;13.0;3.0;3.0;0.0;0.0;34.0;10.0;7.0;0.0;0.0;3.0;0.0;3.0;3.0;12.0;13.0;116.0;313930
313940 Manhuaçu;15.0;50.0;3.0;28.0;6.0;8.0;0.0;0.0;105.0;36.0;13.0;4.0;3.0;11.0;0.0;13.0;6.0;104.0;68.0;473.0;313940
313950 Manhumirim;10.0;27.0;1.0;8.0;1.0;2.0;0.0;0.0;50.0;24.0;9.0;0.0;1.0;5.0;0.0;4.0;0.0;18.0;11.0;171.0;313950
313960 Mantena;5.0;24.0;0.0;21.0;3.0;4.0;0.0;0.0;70.0;18.0;9.0;0.0;0.0;4.0;0.0;5.0;1.0;8.0;22.0;194.0;313960
313980 Mar de Espanha;6.0;19.0;3.0;11.0;1.0;2.0;0.0;0.0;40.0;11.0;10.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;8.0;116.0;313980
313970 Maravilhas;3.0;6.0;2.0;2.0;1.0;3.0;0.0;0.0;16.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;5.0;48.0;313970
313990 Maria da Fé;1.0;13.0;0.0;4.0;0.0;5.0;0.0;0.0;37.0;17.0;5.0;1.0;0.0;3.0;0.0;2.0;1.0;2.0;4.0;95.0;313990
314000 Mariana;6.0;47.0;2.0;23.0;5.0;7.0;0.0;0.0;70.0;34.0;19.0;1.0;2.0;2.0;0.0;5.0;1.0;41.0;20.0;285.0;314000
314010 Marilac;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;12.0;3.0;31.0;314010
314015 Mário Campos;3.0;12.0;1.0;3.0;0.0;1.0;0.0;0.0;9.0;5.0;2.0;0.0;0.0;2.0;0.0;2.0;1.0;10.0;9.0;60.0;314015
314020 Maripá de Minas;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;20.0;314020
314030 Marliéria;2.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;17.0;314030
314040 Marmelópolis;1.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;18.0;314040
314050 Martinho Campos;5.0;18.0;1.0;6.0;1.0;2.0;0.0;0.0;22.0;15.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;9.0;6.0;93.0;314050
314053 Martins Soares;2.0;5.0;1.0;2.0;0.0;1.0;0.0;0.0;10.0;4.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;5.0;8.0;43.0;314053
314055 Mata Verde;2.0;2.0;0.0;3.0;0.0;1.0;0.0;0.0;9.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;3.0;46.0;314055
314060 Materlândia;0.0;3.0;1.0;4.0;1.0;1.0;0.0;0.0;7.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;29.0;314060
314070 Mateus Leme;8.0;29.0;4.0;13.0;4.0;5.0;0.0;0.0;66.0;27.0;5.0;2.0;0.0;2.0;0.0;2.0;2.0;4.0;27.0;200.0;314070
317150 Mathias Lobato;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;6.0;3.0;21.0;317150
314080 Matias Barbosa;6.0;12.0;1.0;4.0;1.0;3.0;0.0;0.0;31.0;14.0;5.0;1.0;0.0;1.0;0.0;3.0;1.0;9.0;3.0;95.0;314080
314085 Matias Cardoso;1.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;4.0;35.0;314085
314090 Matipó;4.0;12.0;0.0;3.0;1.0;0.0;0.0;0.0;29.0;18.0;3.0;1.0;0.0;2.0;0.0;3.0;0.0;15.0;17.0;108.0;314090
314100 Mato Verde;3.0;7.0;2.0;2.0;1.0;2.0;0.0;0.0;34.0;6.0;2.0;0.0;0.0;4.0;0.0;0.0;1.0;16.0;9.0;89.0;314100
314110 Matozinhos;8.0;33.0;1.0;17.0;3.0;5.0;0.0;0.0;52.0;19.0;7.0;0.0;0.0;7.0;0.0;3.0;1.0;11.0;23.0;190.0;314110
314120 Matutina;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;20.0;314120
314130 Medeiros;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;5.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;15.0;314130
314140 Medina;3.0;2.0;0.0;8.0;3.0;1.0;0.0;0.0;21.0;5.0;8.0;0.0;0.0;1.0;1.0;1.0;0.0;12.0;17.0;83.0;314140
314150 Mendes Pimentel;2.0;5.0;1.0;1.0;0.0;1.0;0.0;0.0;16.0;5.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0;1.0;7.0;46.0;314150
314160 Mercês;4.0;10.0;1.0;7.0;2.0;2.0;0.0;0.0;28.0;11.0;7.0;0.0;0.0;0.0;0.0;2.0;2.0;4.0;4.0;84.0;314160
314170 Mesquita;3.0;5.0;0.0;4.0;0.0;1.0;0.0;0.0;10.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;6.0;4.0;39.0;314170
314180 Minas Novas;30.0;15.0;0.0;14.0;0.0;2.0;0.0;0.0;24.0;9.0;6.0;1.0;0.0;3.0;1.0;8.0;4.0;53.0;7.0;177.0;314180
314190 Minduri;0.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;9.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;30.0;314190
314200 Mirabela;3.0;6.0;0.0;4.0;2.0;1.0;0.0;0.0;24.0;12.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0;6.0;8.0;72.0;314200
314210 Miradouro;0.0;11.0;1.0;5.0;1.0;0.0;0.0;0.0;22.0;9.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;13.0;69.0;314210
314220 Miraí;7.0;15.0;1.0;13.0;2.0;3.0;0.0;0.0;46.0;19.0;7.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;4.0;121.0;314220
314225 Miravânia;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;18.0;3.0;34.0;314225
314230 Moeda;1.0;8.0;1.0;1.0;1.0;2.0;0.0;0.0;18.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;41.0;314230
314240 Moema;3.0;4.0;0.0;2.0;1.0;0.0;0.0;0.0;14.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;4.0;35.0;314240
314250 Monjolos;0.0;1.0;0.0;2.0;2.0;1.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;17.0;314250
314260 Monsenhor Paulo;2.0;3.0;0.0;3.0;1.0;1.0;0.0;0.0;17.0;4.0;2.0;1.0;1.0;2.0;0.0;1.0;0.0;2.0;4.0;44.0;314260
314270 Montalvânia;4.0;4.0;3.0;2.0;1.0;1.0;0.0;0.0;17.0;3.0;5.0;1.0;0.0;1.0;0.0;2.0;1.0;37.0;6.0;88.0;314270
314280 Monte Alegre de Minas;4.0;14.0;1.0;9.0;1.0;3.0;0.0;0.0;25.0;13.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;22.0;16.0;115.0;314280
314290 Monte Azul;9.0;17.0;2.0;3.0;1.0;1.0;0.0;0.0;30.0;10.0;7.0;1.0;0.0;5.0;0.0;1.0;3.0;45.0;14.0;149.0;314290
314300 Monte Belo;2.0;11.0;0.0;8.0;3.0;3.0;0.0;0.0;35.0;15.0;8.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;7.0;101.0;314300
314310 Monte Carmelo;32.0;54.0;1.0;19.0;3.0;8.0;0.0;0.0;100.0;33.0;19.0;1.0;1.0;3.0;1.0;7.0;1.0;16.0;46.0;345.0;314310
314315 Monte Formoso;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;9.0;314315
314320 Monte Santo de Minas;7.0;21.0;1.0;9.0;7.0;8.0;0.0;0.0;50.0;26.0;10.0;1.0;0.0;4.0;0.0;3.0;2.0;6.0;5.0;160.0;314320
314340 Monte Siăo;3.0;9.0;2.0;7.0;2.0;1.0;0.0;0.0;23.0;5.0;6.0;0.0;0.0;3.0;0.0;0.0;0.0;8.0;8.0;77.0;314340
314330 Montes Claros;97.0;312.0;14.0;87.0;25.0;48.0;0.0;0.0;455.0;147.0;100.0;3.0;16.0;32.0;2.0;35.0;21.0;253.0;256.0;1903.0;314330
314345 Montezuma;2.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;17.0;4.0;39.0;314345
314350 Morada Nova de Minas;3.0;4.0;1.0;3.0;0.0;0.0;0.0;0.0;12.0;4.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;38.0;314350
314360 Morro da Garça;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;9.0;314360
314370 Morro do Pilar;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;3.0;15.0;314370
314380 Munhoz;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;12.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;29.0;314380
314390 Muriaé;30.0;118.0;10.0;49.0;9.0;25.0;0.0;0.0;264.0;105.0;38.0;1.0;3.0;27.0;1.0;10.0;7.0;3.0;67.0;767.0;314390
314400 Mutum;9.0;23.0;1.0;11.0;3.0;4.0;0.0;0.0;44.0;14.0;6.0;1.0;0.0;1.0;0.0;0.0;2.0;38.0;20.0;177.0;314400
314410 Muzambinho;5.0;22.0;0.0;6.0;2.0;6.0;0.0;0.0;54.0;17.0;8.0;0.0;0.0;6.0;0.0;1.0;0.0;2.0;11.0;140.0;314410
314420 Nacip Raydan;3.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;19.0;314420
314430 Nanuque;6.0;56.0;6.0;44.0;6.0;2.0;0.0;0.0;77.0;26.0;8.0;1.0;0.0;1.0;0.0;2.0;0.0;72.0;27.0;334.0;314430
314435 Naque;2.0;7.0;0.0;3.0;2.0;0.0;0.0;0.0;24.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;3.0;46.0;314435
314437 Natalândia;1.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;10.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;21.0;314437
314440 Natércia;1.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;5.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;4.0;36.0;314440
314450 Nazareno;2.0;10.0;0.0;8.0;2.0;1.0;0.0;0.0;22.0;7.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;6.0;65.0;314450
314460 Nepomuceno;1.0;35.0;3.0;11.0;12.0;11.0;0.0;0.0;57.0;18.0;13.0;0.0;0.0;2.0;0.0;3.0;0.0;1.0;10.0;177.0;314460
314465 Ninheira;4.0;6.0;0.0;2.0;2.0;0.0;0.0;0.0;14.0;7.0;6.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;3.0;54.0;314465
314467 Nova Belém;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;9.0;314467
314470 Nova Era;3.0;15.0;0.0;2.0;3.0;2.0;0.0;0.0;19.0;10.0;5.0;1.0;0.0;2.0;0.0;2.0;0.0;14.0;12.0;90.0;314470
314480 Nova Lima;16.0;82.0;4.0;25.0;6.0;11.0;0.0;0.0;137.0;60.0;17.0;1.0;3.0;13.0;1.0;6.0;6.0;30.0;39.0;457.0;314480
314490 Nova Módica;1.0;7.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;22.0;314490
314500 Nova Ponte;7.0;8.0;0.0;2.0;1.0;2.0;0.0;0.0;10.0;5.0;3.0;0.0;0.0;2.0;0.0;1.0;1.0;3.0;11.0;56.0;314500
314505 Nova Porteirinha;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;3.0;6.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;5.0;29.0;314505
314510 Nova Resende;2.0;13.0;1.0;13.0;1.0;3.0;0.0;0.0;25.0;10.0;6.0;0.0;0.0;2.0;0.0;2.0;0.0;8.0;5.0;91.0;314510
314520 Nova Serrana;12.0;33.0;1.0;12.0;4.0;4.0;0.0;0.0;43.0;18.0;6.0;1.0;1.0;4.0;0.0;14.0;2.0;26.0;56.0;237.0;314520
313660 Nova Uniăo;3.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;7.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;7.0;4.0;37.0;313660
314530 Novo Cruzeiro;12.0;14.0;3.0;27.0;10.0;7.0;0.0;0.0;54.0;12.0;14.0;3.0;0.0;4.0;0.0;7.0;1.0;47.0;21.0;236.0;314530
314535 Novo Oriente de Minas;0.0;10.0;0.0;4.0;3.0;0.0;0.0;0.0;18.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;11.0;71.0;314535
314537 Novorizonte;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;16.0;3.0;29.0;314537
314540 Olaria;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;16.0;314540
314545 Olhos-d'Água;3.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;22.0;314545
314550 Olímpio Noronha;1.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;24.0;314550
314560 Oliveira;12.0;47.0;2.0;28.0;4.0;3.0;0.0;0.0;77.0;16.0;11.0;2.0;0.0;5.0;0.0;4.0;1.0;15.0;26.0;253.0;314560
314570 Oliveira Fortes;1.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;20.0;314570
314580 Onça de Pitangui;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;18.0;314580
314585 Oratórios;3.0;7.0;0.0;5.0;0.0;1.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;32.0;314585
314587 Orizânia;2.0;9.0;0.0;3.0;1.0;1.0;0.0;0.0;9.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;7.0;41.0;314587
314590 Ouro Branco;5.0;18.0;2.0;13.0;3.0;4.0;0.0;0.0;41.0;13.0;9.0;0.0;1.0;4.0;0.0;4.0;2.0;7.0;17.0;143.0;314590
314600 Ouro Fino;4.0;34.0;1.0;15.0;2.0;4.0;0.0;0.0;81.0;23.0;10.0;1.0;1.0;5.0;0.0;2.0;0.0;21.0;11.0;215.0;314600
314610 Ouro Preto;16.0;65.0;4.0;28.0;7.0;5.0;0.0;0.0;131.0;53.0;25.0;1.0;2.0;10.0;0.0;3.0;3.0;43.0;22.0;418.0;314610
314620 Ouro Verde de Minas;0.0;4.0;0.0;2.0;1.0;2.0;0.0;0.0;9.0;4.0;4.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;4.0;39.0;314620
314625 Padre Carvalho;4.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;7.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;32.0;314625
314630 Padre Paraíso;7.0;18.0;1.0;13.0;1.0;4.0;0.0;0.0;50.0;12.0;12.0;0.0;0.0;1.0;0.0;1.0;0.0;17.0;15.0;152.0;314630
314655 Pai Pedro;2.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;2.0;27.0;314655
314640 Paineiras;6.0;7.0;0.0;3.0;0.0;4.0;0.0;0.0;11.0;4.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;8.0;52.0;314640
314650 Pains;6.0;4.0;1.0;1.0;2.0;0.0;0.0;0.0;24.0;11.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;3.0;65.0;314650
314660 Paiva;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;15.0;314660
314670 Palma;3.0;9.0;0.0;2.0;0.0;0.0;0.0;0.0;18.0;15.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;1.0;56.0;314670
314675 Palmópolis;3.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;9.0;4.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;7.0;0.0;34.0;314675
314690 Papagaios;6.0;11.0;0.0;5.0;0.0;3.0;0.0;1.0;29.0;9.0;5.0;0.0;1.0;1.0;0.0;0.0;1.0;6.0;14.0;92.0;314690
314710 Pará de Minas;25.0;81.0;1.0;26.0;6.0;10.0;0.0;0.0;143.0;58.0;18.0;2.0;3.0;3.0;1.0;4.0;4.0;39.0;59.0;483.0;314710
314700 Paracatu;36.0;61.0;1.0;24.0;10.0;10.0;0.0;0.0;101.0;41.0;13.0;0.0;3.0;11.0;0.0;6.0;1.0;83.0;64.0;465.0;314700
314720 Paraguaçu;4.0;23.0;1.0;5.0;3.0;0.0;0.0;0.0;32.0;27.0;8.0;0.0;2.0;4.0;1.0;2.0;0.0;2.0;8.0;122.0;314720
314730 Paraisópolis;5.0;19.0;1.0;14.0;1.0;6.0;0.0;0.0;41.0;14.0;4.0;0.0;1.0;1.0;0.0;2.0;2.0;9.0;11.0;131.0;314730
314740 Paraopeba;7.0;16.0;1.0;9.0;3.0;3.0;0.0;0.0;35.0;21.0;9.0;1.0;0.0;0.0;1.0;1.0;0.0;7.0;10.0;124.0;314740
314760 Passa Quatro;2.0;13.0;0.0;20.0;3.0;5.0;0.0;0.0;36.0;8.0;10.0;0.0;1.0;5.0;0.0;1.0;1.0;4.0;8.0;117.0;314760
314770 Passa Tempo;0.0;11.0;0.0;2.0;2.0;0.0;0.0;1.0;24.0;16.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;5.0;70.0;314770
314780 Passa-Vinte;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;10.0;314780
314750 Passabém;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;9.0;314750
314790 Passos;42.0;134.0;1.0;15.0;9.0;18.0;0.0;0.0;212.0;110.0;48.0;4.0;1.0;16.0;1.0;6.0;8.0;81.0;38.0;744.0;314790
314795 Patis;4.0;6.0;0.0;4.0;1.0;0.0;0.0;0.0;6.0;3.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;32.0;314795
314800 Patos de Minas;62.0;96.0;5.0;29.0;10.0;23.0;0.0;1.0;253.0;110.0;45.0;3.0;0.0;16.0;0.0;10.0;8.0;25.0;101.0;797.0;314800
314810 Patrocínio;25.0;73.0;1.0;28.0;8.0;7.0;0.0;0.0;113.0;35.0;27.0;1.0;2.0;3.0;0.0;7.0;5.0;25.0;66.0;426.0;314810
314820 Patrocínio do Muriaé;2.0;5.0;0.0;3.0;1.0;0.0;0.0;0.0;11.0;7.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;38.0;314820
314830 Paula Cândido;0.0;8.0;0.0;1.0;3.0;0.0;0.0;0.0;8.0;3.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;15.0;9.0;53.0;314830
314840 Paulistas;2.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;9.0;8.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;1.0;34.0;314840
314850 Pavăo;2.0;5.0;0.0;9.0;0.0;0.0;0.0;0.0;21.0;3.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;4.0;15.0;64.0;314850
314860 Peçanha;1.0;17.0;1.0;6.0;0.0;2.0;0.0;0.0;27.0;12.0;3.0;0.0;0.0;1.0;0.0;4.0;0.0;27.0;17.0;118.0;314860
314870 Pedra Azul;11.0;12.0;0.0;4.0;6.0;2.0;0.0;0.0;21.0;8.0;9.0;0.0;0.0;5.0;0.0;3.0;2.0;79.0;14.0;176.0;314870
314875 Pedra Bonita;0.0;5.0;1.0;4.0;0.0;0.0;0.0;0.0;7.0;4.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;10.0;5.0;41.0;314875
314880 Pedra do Anta;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;2.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;4.0;29.0;314880
314890 Pedra do Indaiá;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;23.0;314890
314900 Pedra Dourada;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;8.0;314900
314910 Pedralva;2.0;14.0;1.0;9.0;5.0;2.0;0.0;0.0;36.0;11.0;3.0;2.0;1.0;1.0;0.0;2.0;1.0;5.0;3.0;98.0;314910
314915 Pedras de Maria da Cruz;4.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;4.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0;19.0;4.0;56.0;314915
314920 Pedrinópolis;2.0;5.0;0.0;1.0;2.0;0.0;0.0;0.0;4.0;4.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;1.0;27.0;314920
314930 Pedro Leopoldo;11.0;61.0;1.0;22.0;6.0;10.0;0.0;0.0;98.0;44.0;8.0;1.0;4.0;9.0;0.0;3.0;7.0;23.0;31.0;339.0;314930
314940 Pedro Teixeira;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;10.0;314940
314950 Pequeri;0.0;3.0;0.0;3.0;1.0;2.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;24.0;314950
314960 Pequi;1.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;9.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;28.0;314960
314970 Perdigăo;0.0;6.0;0.0;2.0;0.0;0.0;0.0;0.0;15.0;8.0;2.0;0.0;1.0;0.0;0.0;3.0;0.0;4.0;8.0;49.0;314970
314980 Perdizes;5.0;10.0;0.0;3.0;1.0;1.0;0.0;0.0;13.0;6.0;5.0;0.0;2.0;1.0;0.0;0.0;2.0;11.0;12.0;72.0;314980
314990 Perdơes;2.0;26.0;0.0;10.0;5.0;5.0;0.0;0.0;42.0;11.0;8.0;0.0;1.0;2.0;0.0;1.0;0.0;8.0;22.0;143.0;314990
314995 Periquito;2.0;7.0;0.0;2.0;2.0;0.0;0.0;0.0;10.0;1.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;6.0;38.0;314995
315000 Pescador;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;35.0;315000
